region_id,graph_source,policy_id,scenario_id,scenario_family,scenario_type,disruption_mode,seed,mode,completion_rate,censored_count,penalized_makespan,makespan,road_vehicle_service_minutes,train_service_minutes,total_service_minutes,passenger_travel_minutes,passengers_per_total_service_minute,first_arrival_time,median_arrival_time,p80_arrival_time,p95_arrival_time,selected_edge_count,selected_realworld_edge_ids,notes,claim_scope
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,no_disruption,no_disruption,none,none,1101,bus_only,1.0,0,19.86,19.86,14.58,0.0,14.58,116.61,1.6465,9.86,14.86,19.86,19.86,0,,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,no_disruption,no_disruption,none,none,1102,bus_only,1.0,0,19.86,19.86,14.58,0.0,14.58,116.61,1.6465,9.86,14.86,19.86,19.86,0,,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,no_disruption,no_disruption,none,none,1101,multimodal,1.0,0,46.42,46.42,19.09,26.0,45.09,464.69,0.5323,31.42,41.42,46.42,46.42,0,,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,no_disruption,no_disruption,none,none,1102,multimodal,1.0,0,46.42,46.42,19.09,26.0,45.09,464.69,0.5323,31.42,41.42,46.42,46.42,0,,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,no_disruption,no_disruption,none,none,1101,multimodal,1.0,0,46.42,46.42,19.09,26.0,45.09,464.69,0.5323,31.42,41.42,46.42,46.42,0,,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,multimodal_lastmile_redundancy,no_disruption,no_disruption,none,none,1102,multimodal,1.0,0,46.42,46.42,19.09,26.0,45.09,464.69,0.5323,31.42,41.42,46.42,46.42,0,,policy=Add redundant last-mile vehicle availability after rail egress to test whether R to D road capacity is the bottleneck. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,no_disruption,no_disruption,none,none,1101,multimodal,1.0,0,54.42,54.42,19.09,39.0,58.09,464.69,0.4132,38.42,46.42,54.42,54.42,0,,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,staggered_or_adaptive_dispatch,no_disruption,no_disruption,none,none,1102,multimodal,1.0,0,54.42,54.42,19.09,39.0,58.09,464.69,0.4132,38.42,46.42,54.42,54.42,0,,policy=Space feeder departures and release last-mile vehicles on demand when rail batches arrive to reduce schedule bunching. | scenario=No structured road disruption; baseline comparison row.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_random_capacity_reduction,random,capacity_reduction,capacity_reduction,1101,bus_only,1.0,0,20.14,20.14,15.41,0.0,15.41,123.29,1.5573,10.13,15.14,20.14,20.14,8,osm:172203041;osm:908608598;osm:1424750208;osm:473975683;osm:920941852;osm:867821845;osm:867821845;osm:867821845,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Hash-ranked road-edge subset; increased severity from 0.50/4edges to 0.30/8edges.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,bus_only,songpa_random_capacity_reduction,random,capacity_reduction,capacity_reduction,1102,bus_only,1.0,0,20.14,20.14,15.41,0.0,15.41,123.29,1.5573,10.13,15.14,20.14,20.14,8,osm:172203041;osm:908608598;osm:1424750208;osm:473975683;osm:920941852;osm:867821845;osm:867821845;osm:867821845,policy=Use direct road vehicles from assembly zone A to destination zone D with the baseline road fleet and schedule. | scenario=Hash-ranked road-edge subset; increased severity from 0.50/4edges to 0.30/8edges.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_random_capacity_reduction,random,capacity_reduction,capacity_reduction,1101,multimodal,1.0,0,46.74,46.74,20.14,26.0,46.14,473.14,0.5201,31.73,41.73,46.74,46.74,8,osm:172203041;osm:908608598;osm:1424750208;osm:473975683;osm:920941852;osm:867821845;osm:867821845;osm:867821845,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Hash-ranked road-edge subset; increased severity from 0.50/4edges to 0.30/8edges.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
songpa_public_demo,cached_graphml:data/cache/pilot_region_road.graphml,baseline_multimodal,songpa_random_capacity_reduction,random,capacity_reduction,capacity_reduction,1102,multimodal,1.0,0,46.74,46.74,20.14,26.0,46.14,473.14,0.5201,31.73,41.73,46.74,46.74,8,osm:172203041;osm:908608598;osm:1424750208;osm:473975683;osm:920941852;osm:867821845;osm:867821845;osm:867821845,policy=Use feeder shuttles to rail access S then scheduled rail to R and last-mile road vehicles to D under baseline assumptions. | scenario=Hash-ranked road-edge subset; increased severity from 0.50/4edges to 0.30/8edges.,Pilot scaffold sample output only; not calibrated real-world results or an operational forecast.
